Article Title,Article Author,Article Publish Date,Comment Title,Comment Body,Comment Poster,Comment Date,Comment Time,Comment Recs
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"Why couldn't we loan him out to someone like Modena and insert a clause that states he needs to play a certain amount of games?

Because the only way you could make a Serie B team (most Serie B teams are teams with limited resources in an extremely difficult league to stay in [teams with 50pt seasons get relegated, go figure], let alone try to move up so gambling is not usually an option for them) play your typical unproven, in-desperate-need-of-playing-time, 19-20 year old youngster whose real potential is still a question mark is by paying them. Either you tell them “here, I'll pay you but please give this kid some game time” or you sell them half of his rights so they have some kind of asset in their hands which they need to care for and build up. Other than that, they have no real obligation to give him playtime.
Once again, I'm talking about your average Primavera youngster who has a combined 90 minutes of professional play time max at the age of 19 or 20, not your one-of-a-kind talent a la Stephan El Shaarawy (who I'd love to see at Juve and would be cool with Marotta spending big money for).

For example, look at Ciro Immobile's case. Looked very good at the Viareggios, did a very good job in the Primavera championship but his real ability was yet to be seen. After not getting much playtime from Siena (unfortunate but understandable since Siena was one of Serie B's most talented teams and guys like Calaio` and Mastronunzio are experienced, proven Serie B journeymen), he was loaned out midway to Grossetto, a team with much lower expectations. The offensive talent at Grossetto was far less impressive than that at the promotion-fighting Siena but Ciro still didn't get a ton of playtime. Why? Because Grossetto was fighting not to get relegated by that time and barely missed the play-out. They wanted Immobile on loan because they thought he could be a good option to the first team but when you're clawing for points week in and week out and you're staring at Lega Pro, how can you be convinced to give this unproven kid the consistent amount of playtime needed for him to start performing? The average youngster needs a lot of possibilities, faith, time, patience in order to get going, many never even do and no Serie B manager/DS is stupid enough to risk relegation just to give a youngster or two they have no direct control over a chance.",jorid22 ,"Jun 12, 2011 ", 3:10 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"Cry all you want about some people criticizing Marotta non-stop stupidly
but his dealings in regards to a good number of the youngsters he found
owned by the club were terrible.

Immobile=sent from one team with massive expectations and little room for mistakes to the next in one season.
Iago=after a season going to waste for him, he was sent on loan at nearly 20 in the Spanish Segunda while Villarreal was given a dirt-poor purchase option as part of the deal.
Pinsoglio and Merlano=two young goalkeepers who came through the youth system, both sent to the same fucking Lega Pro Prima Divisione club…fucking really, Beppe? Not trying to pass either of them for the new Lev Yashin (Pinsoglio is the younger of the two and definitely the more talented but even he still has a lot of work to do before he turns out anything worth noting) but this shit just makes no sense.
Giovinco=whether you think Seba is a whiny midget or just a mistreated talent, whether you think he's the second coming of the messiah or nothing more than the new Domenico Morfeo, he's worth more than 7 million altogether. In a realistic market, he's worth 8-9, shit, maybe even 10 million, in a market with ridiculously inflated prices where guys like Pozzo, Zamparini and Preziosi love shooting for the fucking moon on a regular he's worth much more. If Pozzo says that Sanchez is worth 40 million Euros, Giovinco is worth 20. If Pozzo will settle for 30 million cash for Alexis, Marotta needs to settle for 15 million cash for Giovinco. Yet according to the latest rumor, Conte now wants Giovinco back, Pietro Leonardi made it clear that Parma will buy half of his rights and that they have no intention of giving up on him easily as he's believed to be an important part of the squad for next season and now Marotta might have to begin negotiating with Parma and offering them players and money just to convince them to pass up on exercising the exact same purchase clause that he himself made available to Parma 12 months ago simply to get a Juve-owned player back.",jorid22 ,"Jun 12, 2011 ", 3:36 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"Exactly. Bottom line is Serie B is much stronger than most people think. Just because a 19 year old is a “promising” player from Juve's Primavera, he's not automatically good enough to play in a Serie B team. However, I must also mention that it seems like Italian coaches have much less faith in youngsters than in other big leagues.

To add to @yahoo-NKAZ7LTBZOB3QFERREGVUQDUO4:disqus 's point, in response to @AlbionArks:disqus 's post, I really don't think Juve's hypothetical reserve team would be good enough to survive Serie B.",Rinaldo2882 ,"Jun 12, 2011 ", 3:51 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"I could be wrong about this…but wasnt it Roberto Baggio who wanted to do a study on this………."" Youth Development"" in italy and FGIC.. rejected his proposal due to Budget issues. I have to tell ya.. the Bundesliga will be the number League in Europe in the next few years.. simply the cracked the code sorta speak. Low ticket prices on bundesliga games. Youth Development. Modern stadiums. well managed teams. you need all of these . One good Example ..please look at BVB. few years ago almost bankrupt.. now bundesliga champions.
if you wanna have successfull League, you need to do all the above.
FGIC… get your shit together.. it is about time.",wali_100 ,"Jun 12, 2011 ", 4:34 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"If the Juve Primavera were to play in Serie B, it would get destroyed.

1. Make the Primavera age limits 17-20.
2. Find obscure, broke Lega Pro Seconda Divisione club from Piemonte.
3. Buy them out.
4. Have Primavera play at said club.
5. ????
6. Profit!

Young players would grow far better that way but FIGC (Federazione Italiana Gioco Corrotto) would never allow it.

They are far more concerned helping calcio grow by limiting non-EU player numbers because you know, finding a South American born player who's also an EU passport holder or with the necessary ancestry to eventually become an EU passport holder is really hard.

And on the other hand, Catania STAY avoiding relegation with 10 out of 11 starting players being from Argentina and Uruguay ALL SEASON LONG, EVERY SEASON.

God bless the bright men of FIGC.",jorid22 ,"Jun 12, 2011 ", 4:37 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"Disregarding the post (which I will read in a minute). It was one of the mistakes of the former management to want it all at once… New stadium, youth in the first team, a clean financial picture ànd most importantly big stars and results.

Knowing where we came from you can all forget that and start with the one thing that jumps out: results.
And after all we still can't complain… I mean we've got a few home-grown players in our squad. The rest is just utopic. If you want to reach the top, you'll have to make sacrifices. And last summer was not a point of reference, everybody knew we had to ditch a few players so their value dropped…",Robee ,"Jun 12, 2011 ", 5:48 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"http://football-italia.net/jun…

Wow, Melo. Get out.",ShakeAppeal ,"Jun 12, 2011 ", 8:00 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,It's a sad fact that expensive and sometimes overrated and overpriced players have better appeal than young very potential players.,Vialli ,"Jun 12, 2011 ", 7:56 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,Didn't we just lose Fausto Rossi to Vicenza as he had a very small buy out fee? Another one of our talents.,Sampath ,"Jun 12, 2011 ", 8:12 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,co-ownership,Robee ,"Jun 12, 2011 ", 8:59 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,ohh goody,Sampath ,"Jun 12, 2011 ", 9:08 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"Interesting, well researched post, Aaron…And you most definitely HAVE hit upon a raw nerve in italian football, not just with Juve, but league wide. However…I am yet to see what we have truly missed out upon, in terms of your example of Iago. For what has he gone on to achieve, as of now? Is he been courted by decent teams eager to thrust him into their first team squad? I stick to the old adage 'if you are good enough, you are old enough'…you mention Immobile, and yet how did he fare this season? You mention MArrone, who played a solid, but far from season long part, of a promotion winning team in Serie B.

Our ONLY youngster who seems to have excelled whilst out on loan this last season is…Pasquato.And I highly doubt we will sell him outright; likely send him out on co-ownership or another loan. As a left wing forward, where would he fit in to our present squad? With DP, Martinez, Quag, also potentially Bastos…and even Pepe…to contend with??

YES, i understand and agree with the problem, of assuming that youngsters can simply never be ready for the first team squad until 22+…but this season, where we have seen the steady inclusion and blossoming of Sorenson, the sporadic appearances of Giondanato and Boniperti…it seems less a heavy issue than some could suggest.

I am massively in favour of giving youth a chance, but if they cannot truly excel whilst on loan at other clubs, fighting for, and playing if worthy, competitive league action…then what else can we do with them?

Paratici seems to know what he is doing…sorenson, magnusson, that giant romanian keeper, branescu?, camillieri, ilari…the appelt brothers. So…I see us in good hands, presently, when it comes to procuring promising youngsters and suggesting them for the first team squad…and as for our primavera team, how have they fared in their league? and how did they fare in the viareggio tournament??? Lets raid Varese!!!

either way…a wicked post, mate. Once that inspires much mental turmoil…keep up the good work, and as always, forza Juve.

http://lavecchiasignora.net/ph…",thegutterpoet ,"Jun 12, 2011 ", 9:19 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,He has been struck by injuries the last couple of years and it slowed down his development for sure. He's one talented fucking little bastard all right and I'd love to see him develop into a real Juve player…,Robee ,"Jun 12, 2011 ", 9:42 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"So the bottom line is Marotta suck??

he got punked, by Hoeness, Chelsea for Piazon, Aquilani/Liverpool, Parma/Gio, Martinez,….Motta… OMG..Luca Toni…holy shit.

seems like we are heading for dirt cheap mercato again……God save the old lady…",Arunashamal ,"Jun 12, 2011 ", 9:46 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"You're forgetting the lower teams also want a share of the do… They're not going to take a risk, develop some talent for us and happily send him back with a smile… High purchase options scares those teams away and limit the choice of teams for sure… If anyone can find the perfect team + insert a high purchase option, be my guest. Certainly if the other teams know you are almost obligated to loan him out…",Robee ,"Jun 12, 2011 ", 9:46 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,yeh love the look of him in the past and I know he has been getting game time for Vicenza even though it is usually of the bench. Lets hope he is our future left winger!,Sampath ,"Jun 12, 2011 ", 9:48 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"Ur WAYY of the mark mate, wayy of the mark",Sampath ,"Jun 12, 2011 ", 10:59 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"""Let us say that Juve are not respecting me, or at least that’s the impression I get,"" Melo told the Gazzetta dello Sport.""I see my name pushed into all sorts of negotiations, but I haven’t heard the club deny any of it. I haven’t received a phone call either.""I am not just anyone. I am not a bargaining chip to be used to reach anybody. I think that I am an important figure for this club.""I hear talk of this or that midfielder to be signed, but perhaps they forget that without me the team hardly ever won this year.""I made just one mistake against Parma, but other than that I had an almost perfect season. I must’ve picked up about four or five yellow cards in total.


Parting Shot ?",Somnath_Sengupta ,"Jun 12, 2011 ", 11:14 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"Yeah, the problem with Melo is that he never thinks before he starts talking. The great players talk on the field not during off season. It seems like I need to plan a trip to New York to watch Juventus. Any details on the tour guys?",JianGuan ,"Jun 12, 2011 ", 11:18 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"wonderful article

here is something more or less on the same idea….

http://www.zizoufans.com/2011/…",mike ,"Jun 12, 2011 ", 11:31 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"Juve have one of the best academy in the world.
And our scout are competent to search for young talents.
Problem is, Juve doesn't provide enough (or should i say, patient) opportunity for these talents to flourish.

Just see how many of our ex-players have a good time in their respective club.
Miccoli, Nocerino, Balzaretti, Cassani, and most recently, Gio.

Now, we are going in the crazy circle of mercato again. Searching for overpriced players to fill the hole with these potential players will be use as a bargaining chip…",Vialli ,"Jun 12, 2011 ", 11:24 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"I hope that its just horribly taken out of context, intentionally controversial comments engineered by a journalist. For if not, he is definitely leaving, and even though I would understand why///still, he has a point. He was our best player this season, and he was competent to impressive in all the games that he started, other than the parma game.

He seems an emotional character. If it does turn out that the club have sold him without even consulting him, its pretty fucking appalling, on the management front. It would explain some of the comments we have seen attributed to Melo in recent days…but still, I hold fire on definitely believing in their credibility. Because whilst I would be happy to see Diarra or M'villa or Inler, in his place, i DO like Melo, in fact he has been the most entertaining, and best player this last season.",thegutterpoet ,"Jun 12, 2011 ", 11:32 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"On a Tuesday? God damn it. Jul 26Juventus vs. Club AméricaCiti FieldFlushing, NY7:30",JianGuan ,"Jun 12, 2011 ", 11:23 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"I just searched on Ticket Master, the only game is scheduled is the one in New York. The team will be based in Philadelphia, so I am assuming they play one game there too.",JianGuan ,"Jun 12, 2011 ", 11:32 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"Miccoli, in patches, is unplayable, and a joy to behold. Nocerino? well…he has done well, but not well enough to cement a place in a team that is superior to us. Balz and Cassani? play well in a system, with accomodating players, which allows them to flood forward with quality support nearby. Both have done well. and both would have been better kept…but who is to say, for sure, that they would have become who they are now? had they stayed at Juve? Giovinco is a different case. he always seemed seriously talented at juventus. it was criminal to confine him to such sparse inclusion in the starting XI.

Its not too late for him to come come, either now, or perhaps next summer. in fact, i would be happy to see him turn us down this summer, but for marotta to keep his other 50%. see if he can repeat the lovely form of this last season, and if so, try harder to bring him home, by which time, perhaps parma will be mid table, and we will be qualifying for the champions league…",thegutterpoet ,"Jun 12, 2011 ", 11:44 AM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"http://www.football-italia.net…
Grosso to join Cannavaro in Dubai?",Rdj8 ,"Jun 12, 2011 ", 12:16 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,You're also not scrolling down enough. I literally made a massive post just about that below lol.,jorid22 ,"Jun 12, 2011 ", 1:34 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,Dzsudzsak signs for some club in Russia. I don't even heard of them…. Good work Marotta….,Arunashamal ,"Jun 12, 2011 ", 1:59 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,good ridance!! but thanks for the memories in 2006 :D,mikey ,"Jun 12, 2011 ", 1:52 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"He's getting paid 7 million Euros net, what does Marotta have to do with it here?",jorid22 ,"Jun 12, 2011 ", 2:06 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"Read the Italian version posted on VS. Melo needs to have a talk with Del Piero about how to handle criticism and insecurity throughout your career. It will do him tons of good.

Also, somebody who's on Twitter please tweet this to Felipe:

http://img191.imageshack.us/im…",jorid22 ,"Jun 12, 2011 ", 2:10 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"I always like your Quick reaction Jorid. Fantasy transfer is different from reality transfer market. Reality market is based on yours needs. what the team can afford. what players are available. Do this players fit in the Coach's system.
ENOUGH WITH FANTASY TRANSFER.
Juventus has to get rid off a whole roster first… Grosso, Motta… brazzo…etc.",wali_100 ,"Jun 12, 2011 ", 2:17 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"Barca rumored to have completed the Rossi purchase for 29.5 million.

http://img14.imageshack.us/img…",jorid22 ,"Jun 12, 2011 ", 2:39 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,What a bitch. I would go for the Diarra-Melo exchange without giving it a second thought.,Comrade ,"Jun 12, 2011 ", 2:45 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"There are some areas where he does deserve criticism…but you are really going overboard here :P

Did Juve1 hack your account ? :P",Somnath_Sengupta ,"Jun 12, 2011 ", 2:49 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"My question is.. why were those players mentioned before Gio let go? Weren't reasons such as “he's not good enough” or “he doesn't fit the system” or “we cannot start him” given at that time?

Sure there must have been such reasons.",Comrade ,"Jun 12, 2011 ", 2:48 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"Well, some correctly made arguments that are also of good use in the Giovinco case etc.",Robee ,"Jun 12, 2011 ", 2:50 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,Elaborate.,jorid22 ,"Jun 12, 2011 ", 2:51 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"If they got him for 30, we could have had a shot at him for 25. A very reasonable price for him, methinks.",Comrade ,"Jun 12, 2011 ", 3:00 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"He got punked by Hoeness alright.

Hence why VFL avoided relegation with massive amounts of luck on the last day, Dieter got fired from his job and why Diego is now rumored to be heading to China to be a superstar there for 5,5 million Euros/year.

Piazon wasn't punking as much as it was Beppe not offering him enough of a salary, he deserves some blame.

Aquilani/Liverpool? He didn't settle for Liverpool's excessive demands. Where's the punking?

Parma/Gio? The co-ownership was low, agreed there.

Martinez? Absolutely deserves blame.

Motta? Absolutely deserves blame.

Luca Toni? Huh? The Toni deal by itself was solid. Getting rid of Trezeguet just to bring Toni in 5 months after is idiotic.",jorid22 ,"Jun 12, 2011 ", 3:05 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"I'm more perplexed at why Barca want Rossi when they have Pedro, Villa and Messi who work more than fine together.

Rossi's pulling an Afellay by going to Barca because he's not going to be guaranteed a starting spot and for someone heading towards 25, that doesn't make a ton of sense. He'll get a decent amount of playtime by rotating with Villa and Pedro I'm guessing but no way is he starting above anybody from Barca's attacking trio.

Same story for Coentrao going to Real, strange move.",jorid22 ,"Jun 12, 2011 ", 3:11 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"can some body shed some light on the following:
our transfer kitty?
our revenue generation from the new stadium by next summer?

The miserly yet smart way in which we are working in the market is making me optimistic. :P
me wants Vargas,giovinco,beck(in addition to the lift man).no need to get forwards really.unless we get rid of BOTH amauri and iaquinta.",akshitdutt ,"Jun 12, 2011 ", 3:17 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"Transfer budget:

Most likely a net sum of ~25 million Euros.",jorid22 ,"Jun 12, 2011 ", 3:25 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"There was a good one-sided discussion on Merda offside where Ramzi of Barca was explaining why Barca were after Sanchez. You can read it over there amongst brainfarts and meltdowns from SAD. I would apply the same logic to Rossi.

Plus, most probably he would displace Pedro. A front three of Rossi-Villa-Messi rotating and interchanging would devastating. Rossi is a step upgrade from Pedro I believe.

Cannot justify Afellay though. Was never going to feature regularly in Barca lineup.

As for Coentrao, I think Madrid were in the market for LB from quite some time. Not so surprising actually.",Comrade ,"Jun 12, 2011 ", 3:27 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"dont forget juve already spent 10 million Euros of Stephan lichestiener from Lazio. which means only 15millions left if we were to believe Jorid.
more income will be generated from sale of players…. the likes of Amauri, Sissoko,Melo( i hope he says.. he is the best when he is Sane)…. Grygera, Grosso,Motta…. Storari….. I think this alone will generate around 15 to 20 million",wali_100 ,"Jun 12, 2011 ", 3:41 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,">2011
>implying I visit that place at all after getting banned
>implying I'm going to search through SAD's piss-poor excuses of blog articles in order to find a Farcelona fan lecturing half a dozen donkeys on Sanchez

http://s3.amazonaws.com/kym-as…

>Coentrao
>a LB
>defense

Pick one.

Coentrao is like the more technical and not-as-fast-as-Gareth-Bale Gareth Bale. He's a winger who lines up at LB, pretty much. Real is fine in terms of players who can play on the wings and Marcelo showed overall and especially defensive improvements last season imo.",jorid22 ,"Jun 12, 2011 ", 3:47 PM,
Iago Falqué: A Case Study of Serie A's Failure with Youth,The Offside Juventus,"Jun 11, 2011, 6:51pm PDT",,"Like your gun analogy^^

EDIT: Disregard. DISQUSD",Chukwueku_Akinyemi ,"Jun 12, 2011 ", 4:17 PM,
