Article Title,Article Author,Article Publish Date,Comment Title,Comment Body,Comment Poster,Comment Date,Comment Time,Comment Recs
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"l'm not so sure about selling buffon cos when he's fit he's just the best and the way he command his area and guides the defense is unrivaled.We already have a very good young goalkeeper though,his name's mario kirev,lots of clubs were after him but chose juve.Viviano i dont think is an option,remember what he said after the our game vs bologna?Sirigu could happen,but if zamparini is still around then its unlikely",FoolOnTheHill94 ,"Nov 15, 2010 ", 11:39 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Chiellini's shin guard has a pic of him ? :o,Somnath_Sengupta ,"Nov 16, 2010 ", 12:09 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"I think Pinsoglio did better than Kirev in last season. He was brilliant in Viareggio Cup..kept clean sheets in all the games before losing his concentration in the wee end of the final. Kirev played 1 match & made a poor mistake in that game. Pinsoglio also did pretty well in Primavera League.

I would still have Gigi..he is young in terms of a GK, when fit there is no one who can come anywhere near him. Storari is a good shot-stopper but Buffon is more than just a good shot stopper, he is a leader.

I'd rather sell Manninger & keep Pinsoglio/Kirev as 3rd choice.",Somnath_Sengupta ,"Nov 16, 2010 ", 12:04 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"He was poor..I remember him going into every tackle like it was the last thing he would ever do. He was so often out of position in that game, Juve almost conceded goals from that flank.",Somnath_Sengupta ,"Nov 16, 2010 ", 12:05 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,LOL @ “STOP BEING FRENCH!!”,djp4cal ,"Nov 16, 2010 ", 12:20 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Totti repeatedly called Storari a “piece of shit” in light of Storari handing the Scudetto to Inter with his saves for Sampdoria last season at the Stadio Olimpico,agiamba ,"Nov 16, 2010 ", 12:57 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"As long as he plays this well for Juve, I don't care.",dwicarta ,"Nov 16, 2010 ", 1:00 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"http://www.youtube.com/watch?v=YCDaH6-cNLY

:20

Listen closely.",agiamba ,"Nov 16, 2010 ", 1:13 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Great F-ing review as always…SPOT ON!!!!

THANKS!!!



Forza Juve",Juan Montoya Novielli ,"Nov 16, 2010 ", 1:26 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,somethings never change….Francesco “Douche” Totti…..,Juan Montoya Novielli ,"Nov 16, 2010 ", 1:30 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Is Krasic really back in training?

And we really missed out on Affelay, like you said hes an idiot for moving to Barca, but from what i have seen from this guy, he could have been one to use on the left wing. Don't know whether we actually chased him, but if we did we missed out",Sampath ,"Nov 16, 2010 ", 1:36 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"- Sorensen over Motta in defense: Sorensen played well @CB but he surprised us all by also doing well @RB, against Roma no less. Keep playing him and this lad is gonna be one of our defensive pillars in the near future.",dwicarta ,"Nov 16, 2010 ", 1:46 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"i'd have thought totti would have more class,sounds like something a 12 year old would say",FoolOnTheHill94 ,"Nov 16, 2010 ", 2:00 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,What would have ever led you to believe Totti has class…,agiamba ,"Nov 16, 2010 ", 2:07 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Great review! One thing regarding your comments on Trezeguet. He definitely would have come in very handy this season. But I still think the main reason he was sold was because he requested the move to Hercules. And if Trez did stay, we likely wouldn't have Quagliarella right now. Delneri wanted 4 strikers (Del Piero, Iaquinta, Trez and Amauri). Diego's sale also was a factor in signing Quagliarella, but I think had only Diego been sold and Trez stayed….we wouldn't have signed Quags.

Obviously it would have been better to sell Amauri though and let Trez finish his contract (assuming Trez would have stayed one more season). But finding a buyer for Amauri is no easy feat. I'm hoping the rumours of Liverpool's interest are true. If Marotta can give Liverpool Amauri + cash in exchange for Aquilani, he will be a legend.",Anthony ,"Nov 16, 2010 ", 2:11 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Happy birthday! Glad we could help!,agiamba ,"Nov 16, 2010 ", 2:07 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Why not sell Amauri and keep Trez? Diego trade for Quags, Amauri for Trez.

(Agreed, it's more complicated than a straight swap)",agiamba ,"Nov 16, 2010 ", 2:16 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"maybe del piero being mates with him would have resulted in some of del pieros class rubbing off on totti,but seriously he's roma's bandiera so he surely should be a good example to follow for their youngsters or maybe i've just got this perception that all the clubs' bandieras have got class because we've got del boy",FoolOnTheHill94 ,"Nov 16, 2010 ", 2:18 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,DAMN!i wish i could watch juve in HD aswell,FoolOnTheHill94 ,"Nov 16, 2010 ", 2:26 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,LOL U :P,djp4cal ,"Nov 16, 2010 ", 2:38 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Something about Chiellini's monster games makes me forget point #3,agiamba ,"Nov 16, 2010 ", 2:41 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Precisely…get rid of the Brazilian Banyan tree. I really dont buy the Trez-was-transferred because he wanted theory..he stayed in Turin for so long. If we had guaranteed him a season of first team football, he would have definitely stayed with us.",Somnath_Sengupta ,"Nov 16, 2010 ", 2:43 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Ship Amauri off to some Greek/Turkish club…,Somnath_Sengupta ,"Nov 16, 2010 ", 2:45 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"It is weird you wrote that. I was thinking about the same lines today. I read an article were Nedved talks about Hamsik like he would like Hamsik wearing black and white. Now that Nedved is a director this view might help bring Hamsik along. But then I got to thinking, we need to get a forward, that is more important at this point than a midfielder. Dzeko is the objective and he will cost us 25-30m realistically, on top of that we need to get Aquilani, other 16m, unless Marotta decreases the way in which we pay for him and gets him cheaper. One way or another those are major investments and I don't see us getting a guy like Hamsik (or as good as him) on top of that unless we sell Buffon.

Does anyone think Napoli will give us Hamsik for Amauri, Sissoko and 15m?",Jose ,"Nov 16, 2010 ", 2:46 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"I mean, that's totally understandable.

But didn't you just have a vaction? (I swear I don't stalk your twitter/facebook page at all.)",djp4cal ,"Nov 16, 2010 ", 2:50 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"I couldn't catch it, but it didn't sound complementary.",Alaska ,"Nov 16, 2010 ", 3:11 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,That was clear was day… no way you can argue that.,etentori ,"Nov 16, 2010 ", 3:30 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Wait wait.. you forgot to put #3? I thought it was decided that juve offside will retire #3 from all lists in honor of Keyser Giorgio :P I definitely remember this and thought that you deliberately omitted it!,Comrade88 ,"Nov 16, 2010 ", 3:53 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Totti is the picture perfect example of why Romans are very often made fun of (although it's a generalization of course).

From a personality perspective, he's not even worthy of shining Maldini's or Del Piero's shoes.",jorid22 ,"Nov 16, 2010 ", 3:59 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"(I swear I don't stalk your twitter/facebook page at all.)

This post looks legit lol.

Also, you can never have too many vacations.",jorid22 ,"Nov 16, 2010 ", 4:00 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,didnt know many of you felt so strongly against totti,FoolOnTheHill94 ,"Nov 16, 2010 ", 4:13 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Pinsoglio is on loan this season at FC Viareggio. The size of their team & the league they are doesn't fill me with confidence for his future. I wouldn't sell Buffon, we have the best keeper in the world & as good as Storari has done, he's not THAT good.

The other point is, given the fact he turns 33 in January, has missed so much football in last few seasons & is coming off surgery, he wouldn't raise that much money either, which puts it in the same bracket as the Diego transfer – selling a valuable (in Gigi's case invaluable) asset for a fee not reflecting his true worth. Senseless in my opinion",il_Tifosi ,"Nov 16, 2010 ", 4:54 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Totti is Roma captain by default & to stop him getting in more trouble when he runs his mouth. The only way his name & “class” should appear in a sentance is if the other words are “has no”.,il_Tifosi ,"Nov 16, 2010 ", 4:57 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,That's terrible. Does he have beef with Storari? Not so classy.,Blanda_Amania ,"Nov 16, 2010 ", 5:49 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"1 min of added time, and the penalty was taken at min 49!!!",Mawam ,"Nov 16, 2010 ", 5:43 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,“Totti acts like the douche he is”. Well-said!,persianjuve ,"Nov 16, 2010 ", 5:54 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,For last season's performance in Roma's defeat to Samp i believe,Papai ,"Nov 16, 2010 ", 6:25 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Beppe: “You know, he got called up to the Italian national team once.”

Rich Greek owner: “OH RLY? BUY EM!”",djp4cal ,"Nov 16, 2010 ", 7:22 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Sorensen-Bonucci-Chiellini-De Ceglie = great future!!!,one ,"Nov 16, 2010 ", 7:45 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Quite true. He's in Turin for so long.. i also did not buy that he theory he wanted to move. I mean, the new stadium is coming up.. dosent he want to play in it?

I think he will stay even if he recieve a pay-cut because he went with Juve to Serie B..",Ong Liang Kai ,"Nov 16, 2010 ", 9:30 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,check out the Bologna offside page then. Ben usually pays a great tribute to Totti every once in a while.,Trezgoal ,"Nov 16, 2010 ", 9:41 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Totti has been a spoiled asshole all his life.,JoePesci ,"Nov 16, 2010 ", 9:52 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Any idea how he's doing there ? How's Immobile doing in Siena ?,Somnath_Sengupta ,"Nov 16, 2010 ", 9:57 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"i f'in LOVE hamsik. while i think he would be a GREAT addition to any team (especially my beloved bianconeri), he would be an addition that we simply do not need. imagine GDN trying to juggle a midfield of marchisio, melo, aquaman, hamsik and krasic. while all 5 of those players are world class (c'mon melo, keep it up!), that would be a spoil of riches. he could play on the wing and be a monster, but i believe he is more settled in the middle of the pitch where we are well covered with players.
prima punta, a left winger, and a terzino -> in that order, now! get to work marotta!!",dweb ,"Nov 16, 2010 ", 10:45 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,It's not about the penalty.,agiamba ,"Nov 16, 2010 ", 11:32 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Totti said “Pezzo di merda…sei solo un pezzo di merda!”

Translation- “Piece of shit…..you are only a piece of shit!” (To Storari)",agiamba ,"Nov 16, 2010 ", 11:32 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,you forgot motta….nahhhh just kidding!!!!!,Juan Montoya Novielli ,"Nov 16, 2010 ", 11:58 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,you forgot motta….nahhhh just kidding!!!!!,Juan Montoya Novielli ,"Nov 16, 2010 ", 11:58 AM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Yeah I know, clear as day he said Pezzo di merda at least twice, then his teammates carried him off.",etentori ,"Nov 16, 2010 ", 12:11 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Agiamba, can you please white-list me, I would like to add a link.

Thanks",MC00 ,"Nov 16, 2010 ", 12:23 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Ah yes. Video evidence should ban him for unsporting conduct and there was also the rules passed (stupid ones) against swearing.,agiamba ,"Nov 16, 2010 ", 12:23 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"The penalty is still legit. It was taken in the 49th minute because the free kick came at the end of the 46th and then Pepe's infringement denied a goal scoring opportunity (no guarantee the ball was headed goal bound, but it is still an infringment). With all the arguing and in betweens, the game took another 3 minutes before the penalty was taken. But in my opinion the penalty decision stands because the infringment from the 46th minute affected a goal scoring chance.



The problem is that there is no consistency. Palermo should have received a penalty against Milan, and there is the big team mentality in Italy where the usual top 3, Juventus, Milan and Inter do get favoured to some degree. And now Roma have been added to that list.



The other problem that exists, is that when one of these teams don't get their way its the end of the world. I am a Roma fan (in case you didn't notice) and I too was appalled with the refereeing in the Brescia match. But shit happens, and a lot of the times things go our way over the smaller clubs. But I was disappointed with the players and management when they kept whinging about the treatment all week. Fair enough on the first day, but the persistent comments all week were annoying.



Finally, I think the actual encounter between the two teams was interesting. I think Roma dominated general play, but Juventus had the defense to answer all our questions. That young right back was impressive, especially playing out of position. Aquilani played very well for you guys, and Pepe looked like an actual player for a change. Juventus had the better scoring opportunities, Roma had the better play (if that even makes sense). All in all, a draw was probably the right resut, despite what Mexes, Del Neri or Del Piero say.",Sam ,"Nov 16, 2010 ", 12:31 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"http://www.thesun.co.uk/sol/homepage/sport/football/3229363/Adam-Johnsons-Manchester-City-quit-hint.html
I really wouldn't mind having A. Johnson with us… Also, Glen Johnson from Liverpool maybe and then make Grygera permanent LB??? just ideas….http://www.mirrorfootball.co.uk/news/Transfer-news-Liverpool-eye-up-Rod-Fanni-as-a-potential-replacement-for-Glen-Johnson-article629957.html
Concerning Afellay, for now he will be a benchwarmer, but Xavi is slowly but surely getting old (and his Achilles is still bothering him) so once Xavi starts slowing down and Barca get injuries, Afellay will definitely see minutes in the Camp Nou.",Chukwueku_Akinyemi ,"Nov 16, 2010 ", 12:55 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Glen Johnson?no way in hell,his defending is as bad as grosso's.Adam Johnson would be nice though",FoolOnTheHill94 ,"Nov 16, 2010 ", 1:02 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Nice piece of writting, spot on as always. The part i love the most is the non existance of the Shit List, compared to last season, where pretty much half of the team was on it. Sorensen was the biggest surprise, he's only 18. Back four of Sorensen-Bonucci-Chiellini-PDC in 3 years would be a rock.",arturo ruiz ,"Nov 16, 2010 ", 1:10 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"i dont want to see Glenn Johnson anywhere near turin.
Same goes for Adam J too",Papai ,"Nov 16, 2010 ", 1:49 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Done!,agiamba ,"Nov 16, 2010 ", 1:35 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Krasic started training and could be ready by this weekend

As much as I would love to see him play, I wouldn't take any risk with him. His diagnosis set his return at the end of November. If I'm not mistaking he had a torn muscle…

It's perfectly possible that it is fully closed, but it is just not healthy to think it will be as strong as it used to be, not by a long shot. And I wouldn't risk losing him for even longer, since a second tear is always bound to be worse.

So as far as I'm concerned… I'm hoping Lanzafame does the trick.",Robee ,"Nov 16, 2010 ", 2:02 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Yeah I hope Lanza steps up to the challenge..its better to bring back Krasic only when he is totally fit.,Somnath_Sengupta ,"Nov 16, 2010 ", 2:04 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Paolo de Ceglie will be twice the defender Glen is, in a year's time.

You heard it here first.",Somnath_Sengupta ,"Nov 16, 2010 ", 2:05 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Hence we can put Grygera and PDC on the left and GJ and Motta(?) on the right… If we get no other proper RB, then I say we do it…",Chukwueku_Akinyemi ,"Nov 16, 2010 ", 2:09 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,why not Adam Johnson? I consider him a very good winger (better than Pepe probably) though yes he is english but ooh well…,Chukwueku_Akinyemi ,"Nov 16, 2010 ", 2:08 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Haha I just love reading those comments and posts on the Inter board, there's just so much hostility over there^^
I think it's pretty sad how he has a “moviola” section every game… I mean come on, EVERY GAME? that's just sad, there's no need for that unless there's been some HUGE disgraceful referee call that got the whole world wound up…

My old coach (coincidentally my favorite coach ever), when we played mini-matches at training where he was the ref, always used to deliberately make wrong ref calls from time to time. Why? “We're gonna get wrong ref calls in our games too, so start getting used to it boys!” A team has to simply play well enough that they won't depend on the referee for a win.",Chukwueku_Akinyemi ,"Nov 16, 2010 ", 2:23 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"If there was the possibility of selling Amauri, then I totally agree that he should have been sold instead. I think he had an injury though, and that hurt the chances of him being sold as well. They could have potentially rescinded his contract, but I think Marotta is hoping that they'll be able to sell him for some cash. Let's hope that the rumoured interest by Liverpool is true. I highly doubt Amauri would go to a greek or turkish club lol. And if Liverpool is interested, then we might be able to arrange a swap for Aquilani.



Trez has said numourous times that he wanted an experience abroad before he retired. And he's said many times that he wanted to move closer to family. Hercules is based in his wife's hometown, so that gives him, his wife and his children the opportunity to be close to family. Trez's agent was also the one that came up with the idea and did all the negotiating. Juve were not actively looking for a transfer for Trez like they were for Camo or the others. I remember they said that if Trez was interested in a move, that it was up to him and his agent to come up with possible solutions. Had Delneri guaranteed Trez regular playing time, then he might have been convinced to stay. Trez would have been a part of his plans though. But we don't know exactly what happened anyway. We can only hypothesize.",Anthony ,"Nov 16, 2010 ", 2:35 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Read my comment above lol.,Anthony ,"Nov 16, 2010 ", 2:38 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"I don't want to see any English player wearing the bianconeri of Juve. They generally don't have enough footballing brain, tactical awareness, or whatever terms you want to use. I think Scholes is the only one with enough intelligence in terms of football tactic. Can't recall anyone else…",Jdangkasa ,"Nov 16, 2010 ", 3:27 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Nice to see a good, friendly, logical post from a fan of our rival. = D
By any chance, are you a fan of Totti the douchebag? I hope you're not… ;p",Jdangkasa ,"Nov 16, 2010 ", 3:19 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Thanks,MC00 ,"Nov 16, 2010 ", 3:25 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,a sick curiousty leads me to peek at goal . com every now and again… couldn't help laughing at zebina being an honorable mention for the Serie A team of the week.,jem ,"Nov 16, 2010 ", 4:01 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"I'd like to volunteer at RB in place of Motta lol.

My defending is meh but I'm physically strong and can deliver a nasty right-footed cross that even Molinaro would be jealous of.

I'd save the club like 4 million in transfers and wages too.",jorid22 ,"Nov 16, 2010 ", 3:38 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"you must be the hottest young prospect to hit european football then,for cheap aswell.If marrota can pull this off he will officially be at the same level of legendariness as Umberto Agnelli",FoolOnTheHill94 ,"Nov 16, 2010 ", 3:50 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,Very good points. Better to wait an extra week or two than risk another month out or so.,agiamba ,"Nov 16, 2010 ", 5:06 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,My goodness. He's at a new club. He sure knows how to hold a grudge.,Blanda_Amania ,"Nov 16, 2010 ", 5:23 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"@ Agiamba, i love your post match report. I am new to the offside, and no other blog in the world that i have visited provide such concise and deeply thought analytical response to the match. Not only do you provide match ratings, you still explain your points thoroughly, you give the audience a match video and offer funny humourous wit. Keep up the good work!



I am also looking to write blogs myself, and would enjoy writing be it a short piece of work, preferibly on the juve offside. Could you give me a shot?",Dominic De Cristo ,"Nov 16, 2010 ", 5:26 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"The only reason I don't volunteer to play for Juve is because I'm a RM/RWM, and I just can't put Milos on the bench ^^",Daniels ,"Nov 16, 2010 ", 6:25 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"O_O, I didn't know Jairzinho posted on the Juventus Offside lol?",jorid22 ,"Nov 16, 2010 ", 7:52 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"Someone finally listened to Aaron's cries! He has mentioned Cassani's name non-stop the last 2-3 seasons.

It would be a great move.",jorid22 ,"Nov 16, 2010 ", 8:02 PM,
Dancing With Wolves: Juventus 1-1 Roma,The Offside Juventus,"Nov 15, 2010, 4:59pm PST",,"LMFAOO!!

""STOP BEING FRENCH!!""",Gregorio Rocco ,"Nov 16, 2010 ", 8:21 PM,
