Article Title,Article Author,Article Publish Date,Comment Title,Comment Body,Comment Poster,Comment Date,Comment Time,Comment Recs
Juventus Offside World Cup Predictors,The Offside Juventus,"Jun 10, 2010, 1:18pm PDT",,"Comrade:
http://www.gifbin.com/bin/042009/1240325175_roflbrothel.gif",Jorid ,"Jun 11, 2010 ", 8:23 AM,
Juventus Offside World Cup Predictors,The Offside Juventus,"Jun 10, 2010, 1:18pm PDT",,Haha Comrade that was brilliant xD,Forza Juve ,"Jun 11, 2010 ", 8:37 AM,
Juventus Offside World Cup Predictors,The Offside Juventus,"Jun 10, 2010, 1:18pm PDT",,"apparently I’m the only one who thinks Serbia is going to do something around there ^^.
I’m supporting the bafana bafanas and my Seleção. I hope the azzurri get down on the group stage: smaller risk of injuries for the fellas AND I’m hoping for Brasil’s “hexa”: Melo can get banned from football by playing all those games ^^.",Daniel ,"Jun 11, 2010 ", 11:21 AM,
Juventus Offside World Cup Predictors,The Offside Juventus,"Jun 10, 2010, 1:18pm PDT",,Brackets are open for everyone to stare at. :),agiamba ,"Jun 11, 2010 ", 12:20 PM,
Juventus Offside World Cup Predictors,The Offside Juventus,"Jun 10, 2010, 1:18pm PDT",,"The Shouts of Reds, UnitedAir Max Shoe
Republic of Korea",Air Force One ,"Jul 13, 2010 ", 1:02 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"“There have been some important role players, like Zalayeta and Montero, and some flops like Fabian O’Neill.”
Ale, you did not mention another Uruguayan: Fonseca",al ,"Jun 8, 2010 ", 11:20 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Who, fundamentally is Caceres’ agent. Good point.",agiamba ,"Jun 8, 2010 ", 11:34 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"definitely would love to see him stay permanently. Him and Chiellini would be the base of the new defensive structure
Also, thank you Ale and Roberto for keeping the posts coming",HolyMann ,"Jun 9, 2010 ", 12:14 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,Caceres can’t really be classified as a “Juventini” can he ? Unless we buy him that is.,Moon Knight ,"Jun 9, 2010 ", 12:58 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,Didnt he score on his debut against Lazio? Very few full backs actually manage that.,papai ,"Jun 9, 2010 ", 1:00 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Ok, Sandstorm is NOT questionable music. It’s the Beethoven’s Fifth of our times.",Victor ,"Jun 9, 2010 ", 2:48 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"I swear to God; If we are letting Caceres join Inter, I’ll snap… Martin, Martin, Martin! I’m convinced he wants to stay and fight for our cause. Give him the chance and he’ll deliver.",Robee ,"Jun 9, 2010 ", 2:56 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"martin has been my fav juve player this season. i certainly hope he wears black & white next season. i’d absolutely hate to see him wear black & blue. if pepe can be bought for 10 million, martin certainly can be of 11 million worth. i am pretty sure he’d be our star right-back for us in the future if we bought him.
btw, uruguayans work pretty well for me in FM. i am in 3rd season now & i have martin, diego godin & suarez in my juve team!",rhaaj ,"Jun 9, 2010 ", 3:20 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Lovely post. I agree with it all, right down to his flubbing in the big ones. His foul against Argentina was all pride. Not only was the tackle ugly, he swiped at his ankle to bring him down good, oi! For the most part, he’s composed, but he obviously doesn’t react rationally to being beat, or having his lovely locks pulled.
That video was awesome, and the music gave me the strongest urge to pull out some glow sticks. I hope he gets to stick around.",Blanda ,"Jun 9, 2010 ", 3:52 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Big fan of this guy, though I think he’s a couple years away from being the finished article.
He was a cheap buy for my World Cup fantasy team. Doesn’t seem like Barcelona are going to make the same error, though.
Wasn’t there some arrangement where we were going to keep him on loan for another year? We should push for that.",Alastair ,"Jun 9, 2010 ", 4:42 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,i hear chelsea have released both michael ballack and joe cole … anything there for us?,ned lowe ,"Jun 9, 2010 ", 5:12 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Ballack is way past it and Joe Cole makes Camoranesi look like he’s made of steel.
I suddenly get the feeling that one or both of them will move to Milan this summer.",adam ,"Jun 9, 2010 ", 5:50 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"I really hope Caceres stays, even if we bring Motta that would bring some competition in that flank as we will have two players that are head and shoulders above Grygera and Zebina. The thing is Juve doesn’t have the money to do that and because of that they are going to wait. We just need to hope for a quiet World Cup for him and he might be ours.
Rhajj, remember Pepe’s deal is rumored to be paid over 4 years. I even read that Marotta is trying to pay for Krasic over 2 years. Barca might want money now, all 11m, and I don’t think he is worth that much now. It will pain me to see him leave, but for 11m we can use the money on other things and keep Grygera or Zebina for depth. I don’t know if our budget is low compared to what the media was saying or if we are planning to buy a big name for 30m (Dzeko anyone?), we will see soon.",Jose ,"Jun 9, 2010 ", 6:25 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Don’t see Joe Cole moving to Italy but maybe Ballack. He turns 34 later this year but he would be free. Not a bad player to have just for a year. I really don’t see the move happening though, especially with no champions league football to offer.",bulle ,"Jun 9, 2010 ", 6:30 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"http://www.goal.com/en/news/10/italy/2010/06/09/1966939/breaking-news-juventus-sign-simone-pepe-on-loan-from-udinese
YES! THIS IS A GOOD SIGNING!",Sam ,"Jun 9, 2010 ", 6:44 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Very pleased to see that we have only signed Pepe on loan. At least this gives the club a season to look at him and decided whether to make the transfer permanent. Personally I don’t rate Pepe highly, I think he is an extremely average player, but he will certainly make a good squad player. It seems like a very decent deal, I believe we have only spent 2.5 million euros to acquire him for the season, so I’m pleased we have paid very little. I hope that the board will now concentrate on signing some defenders and a decent forward.",Mass ,"Jun 9, 2010 ", 7:11 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"bravo marotta!
on a side note, i feel bad for giovinco
http://www.football-italia.net/jun09i.html",Papai ,"Jun 9, 2010 ", 7:25 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"i’ve always said people overrate cacares waaaaay too much on this site. i never see him becoming a top right back.
HOWEVER- theres not many options around on the market, he would’nt need to intergrate as hes been with us a year, and most importantly- we don’t want to have too many signings in one year, and having 3 new starters in your back line could be tragic.",nico ,"Jun 9, 2010 ", 7:29 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,http://www.juventus.com/site/eng/NEWS_newseventi_A32D2BAA460C42C1ACCC64EB412BCDE0.asp,Daniel ,"Jun 9, 2010 ", 7:39 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"I agree that signing Pepe on loan is a great deal. At first it felt that signing Pepe for 10 million would be a bit too much given the tight budget that the club has to work with. Signing him for a year for only €2.6 million is great, I could not have imagined this going down in any better way. Hats of to Marotta!",bulle ,"Jun 9, 2010 ", 7:44 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Wow, I feel bad now for doubting Marotta and Agnelli. I even believed those goal.com reports saying we will buy half of Pepe for 10m. This deal is not bad at all. We get an ok player to cover a flank that will probably be covered by Krasic on a regular basis. Against small opposition he will be great to give Krasic a break. He also seems to be one of those players that gives his all. And best, if he impresses then we can get him next year.
To me this signing goes way beyond getting a new player. This goes to show Presiozi and everyone that we are not going to get skinned in the transfer market anymore. Hats off to Marotta and Agnelli, and apologies for lacking faith in them.",Jose ,"Jun 9, 2010 ", 7:50 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,The moment he showed Muntari where to go was the moment I knew I loved him and if he leaves this summer it will be a shame.,Sofia ,"Jun 9, 2010 ", 8:16 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Yeah, the Pepe deal is starting to look favourable now that the actual details of payment are revealed.
Marotta may prove the best thing to happen us since 2006.",Alastair ,"Jun 9, 2010 ", 8:48 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"""I would stay at Juventus but only if they make me play, but it doesn’t seem like that is the case.""
At least Giovinco said that he would “stay at Juventus” if we play him… So there’s still hope, as long as Del Neri likes Giovinco…. Keep faith guys, keep faith…",Forza Juve ,"Jun 9, 2010 ", 10:33 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"The Pepe news is probably the best news of the day=D
I feel so ashamed of myself of ever doubting Marotta… From now on, I will ensure full trust to him (or at least, give him the space to work his magic and flame him IF he fucks up)
FORZA Marotta",Forza Juve ,"Jun 9, 2010 ", 10:38 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"From now on, I will ensure full trust to him (or at least, give him the space to work his magic and flame him IF he fucks up)
Exactly what I’ve been saying. Let’s give him a chance.",Andy ,"Jun 9, 2010 ", 10:42 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"I hope Juve can bring Caceres back for another season, I really like the grit and determination he plays with for us.",Juve 1897 ,"Jun 9, 2010 ", 11:22 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"gotta give Giovinco credit for not completely lambasting the club after the way he has been treated for the last year or so.
If the Mister can’t work with Seba than I’ll lose at lot of respect for Del Neri.",TeamGREASE ,"Jun 9, 2010 ", 12:09 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Very very pleased with the Pepe deal.
Valuation seems fair.
We didn’t overpay like crazy.
Hooray try before you buy!!",agiamba ,"Jun 9, 2010 ", 12:15 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"@TeamGREASE
Very true, ofc he seems quite agitated, but considering the worthless treatment he’s gotten, he’s been VERY humble…
So much injustice in the world nowaday… Sigh…",Forza Juve ,"Jun 9, 2010 ", 12:33 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Giovinco. :(
Agree, TeamGREASE.",Blanda ,"Jun 9, 2010 ", 1:19 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"4th big positive about this deal- it allows us to spend more now on rebuilding the team, as Pepe’s real cost is delayed a year. Brilliant.",alessio ,"Jun 9, 2010 ", 1:21 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,Speaking of players from Uruguay… how about Luis Suarez at Juve? There hasn’t been much talk of him since the winter transfer window but he has to be looking to leave Ajax soon for sure. He needs to get to one of the bigger leagues in Europe. He’d be much cheaper than Dzeko and has a lot of the same characteristics. Both play in leagues where defense isn’t a priority as well. So they are about the same risk.,Vince ,"Jun 9, 2010 ", 5:28 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,I would assume Suarez would cost a pretty good chunk of change.,DJP ,"Jun 9, 2010 ", 5:49 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,Now we need to seal up this Krasic deal. Pepe can play on the left and we’ll have Krasic on the right. I’d love for us to keep Diego and have him play just behind Dzeko,Ryan ,"Jun 9, 2010 ", 6:45 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Speaking of Ajax goal scorers, Vince, I’d rather go for Huntelaar. I really believe it’s only a matter of time before Huntelaar explodes onto the world scene. Maybe he needs a support striker to thrive (incidentally, Suarez played with Huntelaar at Ajax), and not two wingers like in Milan. A Giovinco-Huntelaar partnership, in my mind, would be scary.",Rinaldo ,"Jun 9, 2010 ", 7:38 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"After the things Giovinco said these past few days, the chances of him have gone up big time.
Shame he had to go through what he did this season, during last year’s preseason he was excited about our new formation and how it suited him. One year later and we are going back to the same system that kept him out.",adam ,"Jun 9, 2010 ", 8:21 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"adam…except that Del Neri prefers 4-4-2 with attack minded wingers. Ranieri preferred more defensive wingers. Besides, the 4-3-1-2 didn’t really suit Giovinco all that well anyway. I’m sure if played as a trequartista more often he would have improved there, but he’s more suited to playing as a winger in my opinion. The 4-2-3-1 or 4-3-3 are probably his best formations.",Anthony ,"Jun 9, 2010 ", 9:09 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Alessio Secco, Jean-Claude Blanc and Beppe Marotta: Take a look at the Chicago Blackhawks for a moment.
That is how you build a phenomenal team.",Jorid ,"Jun 9, 2010 ", 9:09 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,Claudio Marchisio as Jonathan Toews and Sebastian Giovinco as Patrick Kane. How about that?,DJP ,"Jun 9, 2010 ", 9:50 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"DJP: Sounds beautiful. Chiellone can be Duncan “No Teeth” Keith and it’s perfect, since both of them are rugged, crazy sons of bitches that rape on defense.
So much win in that analogy!",Jorid ,"Jun 9, 2010 ", 9:57 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Unfortunately, I don’t get ice hockey references.",Rinaldo ,"Jun 9, 2010 ", 10:04 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Alessio Secco, Jean-Claude Blanc and Beppe Marotta: Take a look at the Chicago Blackhawks for a moment.
That is how you build a phenomenal team.
Amazing. For the last 20 years+, they’ve been arguably the worst American sports franchise out there. And thus…..they won. (Saints were the same way, probably due to the American-pursuit-of-parity-in-sports)",agiamba ,"Jun 9, 2010 ", 10:48 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"Caceres doesn’t look to be starting for Uruguay, but we’ll see, they’re doing a 3-5-2. One of the teams I am going to make an effort to watch. I always like underdog teams with good goalies, and I think Muslera could make some game changing saves.
Also, Suarez is not forgotten by anyone, he has 35 goals for the 09/10 season, and 10 goals in 29 apps for Uruguay. Juve would be lucky to get him, but he should spend some time in another country before Italy…",James Robert ,"Jun 9, 2010 ", 11:50 PM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"off topic.
CSKA seems playing hard ball. Several clubs join the race for Krasic. They might outbid ours — that is at least what various reports say.
Now Marotta, show us what you are made of!",al ,"Jun 10, 2010 ", 12:22 AM,
2010 World Cup Player Profiles: Martin Caceres,The Offside Juventus,"Jun 8, 2010, 11:02pm PDT",,"@Al,
This is pretty standard practice by clubs to squeeze a little more money. Marotta will hold his nerve.",papai ,"Jun 10, 2010 ", 12:26 AM,
